wind_speed_kmh,rainfall_mm,temperature_c,humidity_percent,storm,risk_score,risk_level,recommended_sensitivity
24.97,5.66,30.72,48.39,1,32.09,LOW_RISK,HIGH
80.0,4.75,19.34,66.86,0,51.91,MEDIUM_RISK,MEDIUM
21.85,3.77,31.51,67.39,0,23.37,LOW_RISK,HIGH
21.93,9.96,27.06,66.6,0,34.24,LOW_RISK,HIGH
21.96,11.56,14.92,67.1,0,30.41,LOW_RISK,HIGH
14.31,1.52,33.56,41.0,0,6.03,LOW_RISK,HIGH
15.95,4.32,23.85,100.0,0,31.61,LOW_RISK,HIGH
40.86,2.03,11.6,76.08,0,39.27,MEDIUM_RISK,MEDIUM
19.98,1.72,11.53,69.35,0,20.95,LOW_RISK,HIGH
42.39,4.38,39.42,72.63,0,45.53,MEDIUM_RISK,MEDIUM
24.2,12.1,29.83,69.17,1,43.77,MEDIUM_RISK,MEDIUM
14.53,4.46,28.18,47.87,0,14.54,LOW_RISK,HIGH
44.48,2.51,10.85,73.85,0,35.91,MEDIUM_RISK,MEDIUM
50.2,3.89,11.09,62.18,1,56.24,HIGH_RISK,LOW
21.49,9.12,16.68,67.57,0,34.79,LOW_RISK,HIGH
54.6,1.07,24.6,37.59,0,37.93,MEDIUM_RISK,MEDIUM
3.68,2.49,26.59,86.34,0,25.98,LOW_RISK,HIGH
12.16,3.29,36.06,100.0,0,20.89,LOW_RISK,HIGH
9.0,18.07,27.03,55.21,1,43.14,MEDIUM_RISK,MEDIUM
14.81,10.62,17.28,57.44,0,23.5,LOW_RISK,HIGH
17.79,27.17,34.17,65.96,0,40.66,MEDIUM_RISK,MEDIUM
24.5,3.55,17.81,100.0,0,33.78,LOW_RISK,HIGH
2.09,5.24,31.27,60.57,0,11.18,LOW_RISK,HIGH
42.38,19.45,21.31,53.5,1,68.71,HIGH_RISK,LOW
12.57,9.18,28.41,71.6,0,25.72,LOW_RISK,HIGH
8.29,8.64,19.54,74.07,0,32.83,LOW_RISK,HIGH
37.21,16.32,27.46,62.16,1,66.74,HIGH_RISK,LOW
6.05,5.59,34.82,37.28,0,11.85,LOW_RISK,HIGH
44.48,4.4,39.48,52.32,1,56.7,HIGH_RISK,LOW
49.54,6.73,30.29,36.72,0,42.03,MEDIUM_RISK,MEDIUM
4.63,15.24,29.54,43.26,1,37.02,MEDIUM_RISK,MEDIUM
14.53,4.01,31.89,40.44,0,11.36,LOW_RISK,HIGH
2.2,8.32,38.73,82.07,0,27.95,LOW_RISK,HIGH
29.53,9.19,27.57,51.22,0,27.39,LOW_RISK,HIGH
33.46,0.27,33.91,45.93,0,24.77,LOW_RISK,HIGH
38.19,7.22,19.35,82.59,0,40.06,MEDIUM_RISK,MEDIUM
7.98,5.33,35.64,72.84,0,23.82,LOW_RISK,HIGH
15.97,5.13,35.69,83.28,0,32.4,LOW_RISK,HIGH
14.25,23.11,37.19,86.79,1,54.07,MEDIUM_RISK,MEDIUM
20.32,2.59,14.95,100.0,0,34.8,LOW_RISK,HIGH
35.9,6.34,27.8,84.12,0,40.84,MEDIUM_RISK,MEDIUM
19.42,14.65,12.12,84.66,0,37.67,MEDIUM_RISK,MEDIUM
15.06,8.24,25.78,83.68,0,49.53,MEDIUM_RISK,MEDIUM
44.08,0.79,25.54,68.48,0,22.28,LOW_RISK,HIGH
7.52,2.0,27.09,67.42,0,10.28,LOW_RISK,HIGH
15.4,11.38,24.52,67.55,0,32.34,LOW_RISK,HIGH
35.89,4.73,34.76,50.48,0,27.41,LOW_RISK,HIGH
13.71,2.26,33.31,58.99,0,8.93,LOW_RISK,HIGH
0.79,9.54,33.34,70.72,0,30.43,LOW_RISK,HIGH
28.8,10.02,34.54,58.85,0,39.89,MEDIUM_RISK,MEDIUM
3.2,14.92,22.37,48.08,0,23.59,LOW_RISK,HIGH
17.38,4.08,27.19,70.63,0,30.9,LOW_RISK,HIGH
18.56,13.9,25.77,53.47,0,33.13,LOW_RISK,HIGH
33.0,8.82,23.83,70.81,0,48.39,MEDIUM_RISK,MEDIUM
5.57,7.13,30.8,57.11,0,21.74,LOW_RISK,HIGH
27.0,6.05,33.7,86.14,0,35.13,MEDIUM_RISK,MEDIUM
19.51,8.24,27.44,99.99,0,49.98,MEDIUM_RISK,MEDIUM
46.07,1.72,12.63,69.92,1,54.99,MEDIUM_RISK,MEDIUM
26.17,0.83,28.97,68.74,1,25.61,LOW_RISK,HIGH
29.28,8.43,19.61,70.08,0,36.49,MEDIUM_RISK,MEDIUM
20.75,7.6,19.96,82.38,0,29.38,LOW_RISK,HIGH
60.61,4.84,24.85,43.09,1,63.06,HIGH_RISK,LOW
10.85,0.49,25.26,66.86,0,2.82,LOW_RISK,HIGH
28.09,4.32,29.09,20.0,0,20.07,LOW_RISK,HIGH
29.81,7.55,36.73,60.02,0,21.97,LOW_RISK,HIGH
36.11,7.63,42.61,100.0,0,50.76,MEDIUM_RISK,MEDIUM
21.12,3.57,43.4,74.19,0,36.33,MEDIUM_RISK,MEDIUM
8.83,9.77,27.75,72.44,0,30.58,LOW_RISK,HIGH
6.04,7.28,36.53,65.74,0,23.86,LOW_RISK,HIGH
5.92,2.94,28.93,83.67,0,20.22,LOW_RISK,HIGH
6.16,6.58,22.05,70.13,1,37.96,MEDIUM_RISK,MEDIUM
28.96,2.65,36.37,87.21,1,47.94,MEDIUM_RISK,MEDIUM
15.42,11.58,35.45,100.0,1,62.36,HIGH_RISK,LOW
9.77,9.54,15.28,84.93,0,31.43,LOW_RISK,HIGH
44.43,5.91,21.11,97.78,0,47.68,MEDIUM_RISK,MEDIUM
24.12,13.07,21.75,57.52,0,34.86,LOW_RISK,HIGH
7.09,11.78,30.68,86.13,0,29.79,LOW_RISK,HIGH
31.72,15.23,17.33,80.08,1,73.11,HIGH_RISK,LOW
16.72,13.54,27.0,62.19,0,28.42,LOW_RISK,HIGH
55.6,6.05,15.91,77.27,0,42.83,MEDIUM_RISK,MEDIUM
3.33,8.03,27.97,66.38,0,21.89,LOW_RISK,HIGH
15.11,2.02,16.04,57.99,0,22.31,LOW_RISK,HIGH
43.34,8.42,28.64,76.83,0,44.44,MEDIUM_RISK,MEDIUM
13.8,9.99,28.56,83.41,0,21.98,LOW_RISK,HIGH
10.35,9.14,34.16,83.44,0,33.02,LOW_RISK,HIGH
17.45,5.7,25.79,72.64,0,28.64,LOW_RISK,HIGH
39.1,12.14,28.65,30.15,0,40.14,MEDIUM_RISK,MEDIUM
39.59,0.42,41.22,68.3,0,33.4,LOW_RISK,HIGH
8.93,28.55,31.21,66.16,0,32.9,LOW_RISK,HIGH
10.75,11.65,17.61,42.06,0,22.72,LOW_RISK,HIGH
16.7,4.04,18.37,64.61,0,15.14,LOW_RISK,HIGH
35.01,7.11,17.59,86.09,0,50.14,MEDIUM_RISK,MEDIUM
20.55,12.22,30.6,64.11,0,29.34,LOW_RISK,HIGH
21.46,2.3,10.36,83.26,0,30.85,LOW_RISK,HIGH
26.59,16.32,17.65,100.0,1,70.46,HIGH_RISK,LOW
24.04,1.15,28.5,76.1,0,19.08,LOW_RISK,HIGH
35.56,2.79,29.33,83.22,0,40.38,MEDIUM_RISK,MEDIUM
10.34,14.29,23.93,30.93,0,11.2,LOW_RISK,HIGH
33.27,2.8,17.24,76.82,0,36.03,MEDIUM_RISK,MEDIUM
11.94,5.62,25.35,58.7,0,18.87,LOW_RISK,HIGH
33.07,6.73,25.06,27.33,0,33.57,LOW_RISK,HIGH
37.66,17.55,26.23,51.56,0,51.1,MEDIUM_RISK,MEDIUM
12.74,7.42,16.1,100.0,0,25.44,LOW_RISK,HIGH
30.77,8.52,10.38,32.07,0,47.6,MEDIUM_RISK,MEDIUM
43.7,2.64,23.74,43.17,0,29.84,LOW_RISK,HIGH
24.64,14.28,24.8,63.19,0,34.89,LOW_RISK,HIGH
25.08,3.62,32.26,40.77,0,25.44,LOW_RISK,HIGH
21.12,5.29,27.73,76.8,0,30.17,LOW_RISK,HIGH
41.06,5.65,27.47,89.41,0,46.99,MEDIUM_RISK,MEDIUM
6.08,2.4,40.69,88.68,0,26.67,LOW_RISK,HIGH
11.27,6.0,35.45,78.14,0,23.43,LOW_RISK,HIGH
18.82,5.48,34.51,100.0,1,46.06,MEDIUM_RISK,MEDIUM
16.08,12.63,21.04,45.54,1,48.07,MEDIUM_RISK,MEDIUM
41.66,5.36,45.0,100.0,1,66.96,HIGH_RISK,LOW
22.34,16.04,22.46,81.81,0,45.22,MEDIUM_RISK,MEDIUM
31.17,4.08,24.62,71.02,0,44.01,MEDIUM_RISK,MEDIUM
1.77,2.87,31.32,99.24,0,27.95,LOW_RISK,HIGH
21.07,5.86,23.96,74.56,0,27.93,LOW_RISK,HIGH
16.45,9.81,27.41,78.11,0,34.94,LOW_RISK,HIGH
49.48,6.93,25.81,44.52,1,50.18,MEDIUM_RISK,MEDIUM
24.69,8.84,21.08,71.54,0,40.61,MEDIUM_RISK,MEDIUM
12.35,3.0,36.46,67.18,0,11.06,LOW_RISK,HIGH
21.63,9.02,26.93,51.42,0,32.33,LOW_RISK,HIGH
13.73,4.61,24.72,70.44,0,16.23,LOW_RISK,HIGH
15.14,1.86,38.39,23.04,0,17.75,LOW_RISK,HIGH
21.08,5.27,31.91,64.44,0,24.44,LOW_RISK,HIGH
16.98,5.9,24.49,46.8,0,28.83,LOW_RISK,HIGH
36.36,21.26,12.21,83.96,0,57.27,HIGH_RISK,LOW
27.93,1.99,31.27,46.22,0,13.51,LOW_RISK,HIGH
17.75,14.88,29.57,66.94,0,32.35,LOW_RISK,HIGH
3.95,6.33,9.74,62.66,0,19.65,LOW_RISK,HIGH
20.74,6.27,16.71,71.08,0,28.9,LOW_RISK,HIGH
11.0,3.1,23.15,59.17,0,15.71,LOW_RISK,HIGH
37.88,5.88,33.92,66.41,0,35.59,MEDIUM_RISK,MEDIUM
36.71,9.45,12.88,73.0,0,50.36,MEDIUM_RISK,MEDIUM
11.85,4.66,27.45,53.82,0,13.31,LOW_RISK,HIGH
6.75,14.89,17.9,56.76,0,21.48,LOW_RISK,HIGH
20.57,19.08,13.37,65.58,0,38.77,MEDIUM_RISK,MEDIUM
33.09,8.64,10.29,49.88,0,41.68,MEDIUM_RISK,MEDIUM
5.03,1.77,30.07,63.0,0,4.9,LOW_RISK,HIGH
21.3,8.91,24.63,66.0,0,32.96,LOW_RISK,HIGH
32.11,5.94,28.96,75.87,0,41.91,MEDIUM_RISK,MEDIUM
14.5,6.73,33.98,74.24,0,20.72,LOW_RISK,HIGH
38.57,7.18,15.12,41.69,0,33.87,LOW_RISK,HIGH
29.37,20.82,16.28,94.96,1,66.6,HIGH_RISK,LOW
43.16,4.05,18.14,38.48,0,30.94,LOW_RISK,HIGH
31.58,17.21,23.98,54.41,0,60.37,HIGH_RISK,LOW
16.53,25.96,27.6,79.35,0,49.8,MEDIUM_RISK,MEDIUM
27.56,9.42,29.47,40.62,0,18.71,LOW_RISK,HIGH
12.47,3.81,31.79,84.59,0,11.53,LOW_RISK,HIGH
10.04,1.63,12.16,93.22,0,8.92,LOW_RISK,HIGH
20.77,10.66,24.19,46.66,0,25.38,LOW_RISK,HIGH
57.69,8.5,18.78,69.57,0,56.34,HIGH_RISK,LOW
34.83,4.03,28.21,50.11,0,37.98,MEDIUM_RISK,MEDIUM
30.01,10.81,19.51,89.94,0,50.49,MEDIUM_RISK,MEDIUM
13.25,4.5,33.78,49.99,0,15.04,LOW_RISK,HIGH
28.85,6.01,18.97,66.19,0,27.29,LOW_RISK,HIGH
80.0,3.09,30.18,33.2,0,39.65,MEDIUM_RISK,MEDIUM
1.53,7.26,36.84,69.54,0,16.54,LOW_RISK,HIGH
50.9,8.24,17.85,32.0,0,51.42,MEDIUM_RISK,MEDIUM
12.7,10.08,26.75,83.28,0,22.43,LOW_RISK,HIGH
16.89,1.21,43.59,78.9,1,36.67,MEDIUM_RISK,MEDIUM
34.9,1.33,13.17,44.92,0,35.77,MEDIUM_RISK,MEDIUM
28.32,2.88,16.64,80.05,0,28.32,LOW_RISK,HIGH
40.62,12.06,20.42,88.56,1,70.62,HIGH_RISK,LOW
8.82,6.81,12.7,84.11,0,25.57,LOW_RISK,HIGH
15.59,3.45,23.69,100.0,0,32.78,LOW_RISK,HIGH
29.4,2.5,25.75,43.93,0,15.97,LOW_RISK,HIGH
21.68,11.51,35.31,63.78,0,34.89,LOW_RISK,HIGH
28.1,2.65,29.82,51.06,0,32.67,LOW_RISK,HIGH
18.46,7.67,29.54,83.55,0,29.12,LOW_RISK,HIGH
33.55,2.87,27.14,61.75,0,34.67,LOW_RISK,HIGH
9.2,2.66,31.93,81.25,0,21.86,LOW_RISK,HIGH
66.87,5.12,27.66,60.57,0,48.56,MEDIUM_RISK,MEDIUM
16.71,1.21,30.88,54.02,0,12.71,LOW_RISK,HIGH
18.98,7.45,19.95,75.15,1,36.92,MEDIUM_RISK,MEDIUM
40.14,3.94,41.37,44.97,0,32.9,LOW_RISK,HIGH
42.09,9.11,25.73,70.77,1,65.21,HIGH_RISK,LOW
17.96,16.95,36.12,89.34,1,63.54,HIGH_RISK,LOW
47.11,3.51,27.44,54.93,0,40.32,MEDIUM_RISK,MEDIUM
31.62,1.59,28.42,59.35,0,26.62,LOW_RISK,HIGH
80.0,21.67,17.86,54.87,0,64.38,HIGH_RISK,LOW
21.53,2.41,25.68,100.0,0,23.47,LOW_RISK,HIGH
1.99,7.4,37.74,53.99,0,18.12,LOW_RISK,HIGH
15.5,7.53,26.79,99.17,0,29.62,LOW_RISK,HIGH
25.17,5.32,31.3,51.85,0,22.43,LOW_RISK,HIGH
18.47,11.05,29.75,79.07,0,42.15,MEDIUM_RISK,MEDIUM
43.84,5.24,26.29,100.0,0,42.73,MEDIUM_RISK,MEDIUM
33.98,3.79,16.12,67.56,0,39.43,MEDIUM_RISK,MEDIUM
8.37,7.28,33.4,92.13,0,31.09,LOW_RISK,HIGH
13.82,1.16,29.68,90.51,0,13.96,LOW_RISK,HIGH
22.71,5.6,44.64,88.74,0,36.7,MEDIUM_RISK,MEDIUM
33.33,0.92,12.22,72.78,0,35.91,MEDIUM_RISK,MEDIUM
12.94,7.52,20.18,74.65,0,22.82,LOW_RISK,HIGH
42.25,23.75,33.07,93.83,1,76.64,HIGH_RISK,LOW
29.94,5.09,29.16,62.95,0,23.43,LOW_RISK,HIGH
49.28,8.12,39.05,60.66,0,46.63,MEDIUM_RISK,MEDIUM
12.98,7.84,45.0,29.67,1,33.26,LOW_RISK,HIGH
26.8,2.76,32.58,76.75,1,39.81,MEDIUM_RISK,MEDIUM
79.79,9.65,15.75,43.6,0,67.26,HIGH_RISK,LOW
17.08,12.53,26.35,93.97,0,41.81,MEDIUM_RISK,MEDIUM
6.96,7.9,17.2,79.55,0,18.65,LOW_RISK,HIGH
55.58,0.36,35.47,80.13,0,35.37,MEDIUM_RISK,MEDIUM
68.26,6.5,36.03,41.77,0,45.94,MEDIUM_RISK,MEDIUM
28.19,8.34,20.15,74.18,0,37.12,MEDIUM_RISK,MEDIUM
36.57,27.2,37.09,53.72,0,62.04,HIGH_RISK,LOW
23.44,2.84,38.61,84.35,0,27.33,LOW_RISK,HIGH
24.77,7.17,27.3,72.99,0,31.97,LOW_RISK,HIGH
12.18,19.98,28.14,91.19,1,56.35,HIGH_RISK,LOW
25.62,2.83,32.5,45.94,0,17.15,LOW_RISK,HIGH
38.94,7.05,34.91,81.35,0,43.11,MEDIUM_RISK,MEDIUM
80.0,11.63,24.16,77.46,0,60.86,HIGH_RISK,LOW
35.22,8.28,25.6,49.89,0,42.97,MEDIUM_RISK,MEDIUM
29.99,2.4,19.36,84.23,0,28.73,LOW_RISK,HIGH
24.46,3.83,35.11,62.8,0,20.01,LOW_RISK,HIGH
38.56,2.32,25.46,58.29,0,39.58,MEDIUM_RISK,MEDIUM
27.74,12.93,23.43,48.71,0,30.56,LOW_RISK,HIGH
19.55,7.9,32.19,82.96,0,32.34,LOW_RISK,HIGH
21.36,7.75,34.7,93.16,0,33.05,LOW_RISK,HIGH
22.78,3.14,22.63,86.67,0,26.57,LOW_RISK,HIGH
45.22,9.4,15.44,39.17,0,44.75,MEDIUM_RISK,MEDIUM
14.52,11.13,31.24,66.87,0,28.9,LOW_RISK,HIGH
20.24,4.3,21.56,52.71,0,20.4,LOW_RISK,HIGH
8.66,14.07,39.68,56.66,0,18.62,LOW_RISK,HIGH
26.34,6.7,30.9,68.58,0,24.48,LOW_RISK,HIGH
16.38,3.79,40.89,47.72,0,17.56,LOW_RISK,HIGH
10.99,18.17,29.63,69.18,0,32.95,LOW_RISK,HIGH
29.18,7.33,28.53,68.18,0,24.77,LOW_RISK,HIGH
41.64,4.44,14.74,46.45,1,52.6,MEDIUM_RISK,MEDIUM
14.36,3.19,36.65,66.35,0,9.07,LOW_RISK,HIGH
22.31,6.47,27.06,64.27,0,20.46,LOW_RISK,HIGH
13.53,2.69,40.63,96.42,0,17.8,LOW_RISK,HIGH
7.14,5.63,23.37,87.67,0,23.55,LOW_RISK,HIGH
21.37,14.74,20.24,76.36,0,33.05,LOW_RISK,HIGH
31.16,9.11,14.95,95.23,0,51.65,MEDIUM_RISK,MEDIUM
28.59,0.54,18.17,81.58,0,8.43,LOW_RISK,HIGH
29.85,11.29,41.54,72.61,0,34.1,LOW_RISK,HIGH
14.31,3.85,39.29,93.68,0,29.36,LOW_RISK,HIGH
17.21,4.58,28.2,60.27,0,13.91,LOW_RISK,HIGH
14.16,31.61,30.04,90.18,1,64.37,HIGH_RISK,LOW
9.25,11.75,32.03,76.33,0,30.35,LOW_RISK,HIGH
25.12,9.29,27.42,73.73,0,41.7,MEDIUM_RISK,MEDIUM
33.28,11.85,26.94,53.08,0,48.18,MEDIUM_RISK,MEDIUM
36.79,9.86,15.33,84.58,0,53.54,MEDIUM_RISK,MEDIUM
20.61,11.18,38.31,74.01,0,35.51,MEDIUM_RISK,MEDIUM
17.85,21.66,28.8,63.29,0,44.37,MEDIUM_RISK,MEDIUM
24.16,0.3,24.05,55.72,0,17.13,LOW_RISK,HIGH
22.37,2.25,30.77,28.03,0,19.42,LOW_RISK,HIGH
13.25,4.27,18.04,57.48,0,18.0,LOW_RISK,HIGH
3.07,8.62,36.14,45.16,0,8.42,LOW_RISK,HIGH
24.9,9.64,34.27,86.47,1,56.05,HIGH_RISK,LOW
13.59,2.86,35.25,99.56,0,20.64,LOW_RISK,HIGH
27.54,8.27,28.53,85.81,0,41.15,MEDIUM_RISK,MEDIUM
26.51,0.71,34.88,20.0,0,7.87,LOW_RISK,HIGH
10.19,11.65,36.33,100.0,1,52.92,MEDIUM_RISK,MEDIUM
32.37,6.57,26.47,65.49,0,29.95,LOW_RISK,HIGH
8.95,5.02,37.25,70.22,0,25.48,LOW_RISK,HIGH
15.36,7.11,21.91,76.26,0,29.99,LOW_RISK,HIGH
17.38,7.1,19.94,75.67,0,30.59,LOW_RISK,HIGH
26.07,7.84,44.51,79.19,0,29.43,LOW_RISK,HIGH
17.93,0.95,18.08,54.67,0,11.64,LOW_RISK,HIGH
11.97,1.47,17.89,54.81,0,8.98,LOW_RISK,HIGH
21.68,9.06,22.92,63.47,0,35.16,MEDIUM_RISK,MEDIUM
33.01,6.56,26.24,69.68,0,34.87,LOW_RISK,HIGH
11.0,27.52,22.55,67.65,0,35.86,MEDIUM_RISK,MEDIUM
59.56,5.39,27.73,45.95,0,35.63,MEDIUM_RISK,MEDIUM
6.25,7.17,28.93,83.76,0,18.0,LOW_RISK,HIGH
17.55,5.7,24.0,86.08,0,24.87,LOW_RISK,HIGH
11.48,2.77,28.95,35.58,0,9.49,LOW_RISK,HIGH
21.22,5.0,32.84,68.27,0,27.6,LOW_RISK,HIGH
9.42,4.33,31.27,70.43,0,22.22,LOW_RISK,HIGH
10.98,2.71,19.93,75.03,0,14.74,LOW_RISK,HIGH
43.6,2.04,11.97,61.46,1,51.47,MEDIUM_RISK,MEDIUM
43.8,8.2,40.65,99.0,1,71.38,HIGH_RISK,LOW
22.22,3.23,36.2,50.29,0,19.69,LOW_RISK,HIGH
21.31,5.29,17.73,63.43,0,18.31,LOW_RISK,HIGH
16.72,7.5,31.29,66.84,0,20.69,LOW_RISK,HIGH
19.8,0.91,26.63,39.86,0,10.27,LOW_RISK,HIGH
21.56,9.35,25.98,30.81,0,26.16,LOW_RISK,HIGH
18.55,3.45,11.56,57.33,0,29.7,LOW_RISK,HIGH
3.11,2.48,25.43,67.75,0,14.46,LOW_RISK,HIGH
17.74,4.67,19.16,20.0,0,19.05,LOW_RISK,HIGH
9.05,6.14,29.53,90.49,0,20.69,LOW_RISK,HIGH
53.57,17.54,27.96,48.82,0,54.04,MEDIUM_RISK,MEDIUM
13.71,10.49,16.75,79.73,0,35.24,MEDIUM_RISK,MEDIUM
23.48,2.69,15.29,100.0,0,38.97,MEDIUM_RISK,MEDIUM
24.93,1.71,28.59,63.42,0,9.41,LOW_RISK,HIGH
48.39,10.61,18.26,62.27,1,71.64,HIGH_RISK,LOW
15.67,8.91,42.09,82.85,0,36.89,MEDIUM_RISK,MEDIUM
23.65,3.75,32.95,86.73,0,26.0,LOW_RISK,HIGH
15.71,3.18,23.8,78.35,0,27.48,LOW_RISK,HIGH
50.02,1.31,31.1,35.87,1,43.45,MEDIUM_RISK,MEDIUM
46.44,5.15,35.11,60.83,0,38.48,MEDIUM_RISK,MEDIUM
36.88,4.74,31.21,50.21,0,38.05,MEDIUM_RISK,MEDIUM
24.86,12.19,21.8,62.95,0,34.45,LOW_RISK,HIGH
17.57,1.69,17.24,70.53,0,25.36,LOW_RISK,HIGH
12.2,5.32,31.7,100.0,0,29.41,LOW_RISK,HIGH
5.88,11.42,7.61,61.85,0,34.88,LOW_RISK,HIGH
11.9,30.93,16.43,100.0,0,42.68,MEDIUM_RISK,MEDIUM
10.57,3.83,25.98,37.09,0,13.92,LOW_RISK,HIGH
65.01,2.83,27.66,91.01,1,70.53,HIGH_RISK,LOW
22.75,4.58,12.05,87.07,0,33.85,LOW_RISK,HIGH
7.92,2.05,28.47,40.71,0,14.41,LOW_RISK,HIGH
10.36,10.21,40.05,52.64,0,26.97,LOW_RISK,HIGH
16.76,1.92,20.4,81.05,0,20.31,LOW_RISK,HIGH
7.66,4.2,19.01,88.75,0,26.24,LOW_RISK,HIGH
46.54,12.4,16.42,63.89,1,70.81,HIGH_RISK,LOW
13.87,0.31,34.85,49.13,0,8.0,LOW_RISK,HIGH
4.54,2.56,24.26,20.0,0,4.98,LOW_RISK,HIGH
25.82,4.74,34.76,89.66,0,33.94,LOW_RISK,HIGH
4.64,6.65,20.97,57.26,0,14.5,LOW_RISK,HIGH
9.72,17.46,22.6,92.71,1,55.51,HIGH_RISK,LOW
7.09,1.01,25.86,41.69,1,18.54,LOW_RISK,HIGH
80.0,7.33,31.02,70.3,1,73.82,HIGH_RISK,LOW
11.41,14.67,36.24,97.59,0,32.1,LOW_RISK,HIGH
48.21,16.05,20.98,40.95,1,69.33,HIGH_RISK,LOW
3.04,5.7,28.11,85.08,0,25.49,LOW_RISK,HIGH
5.08,11.24,22.7,83.15,0,20.33,LOW_RISK,HIGH
23.22,5.81,42.47,37.26,0,23.79,LOW_RISK,HIGH
14.17,6.62,35.5,55.51,0,11.78,LOW_RISK,HIGH
18.67,18.85,34.31,87.1,0,51.01,MEDIUM_RISK,MEDIUM
51.1,1.48,27.36,62.37,1,52.98,MEDIUM_RISK,MEDIUM
16.04,6.08,31.41,95.76,0,32.1,LOW_RISK,HIGH
75.44,13.24,27.47,62.23,0,56.48,HIGH_RISK,LOW
17.1,19.15,30.39,90.31,1,67.09,HIGH_RISK,LOW
31.35,8.1,22.49,94.46,0,53.4,MEDIUM_RISK,MEDIUM
43.06,4.69,29.89,70.42,1,55.97,HIGH_RISK,LOW
11.28,5.2,41.08,55.56,0,17.91,LOW_RISK,HIGH
9.35,15.5,24.11,87.64,0,43.04,MEDIUM_RISK,MEDIUM
19.06,15.89,33.55,94.96,1,73.04,HIGH_RISK,LOW
18.18,8.57,26.98,87.71,1,64.56,HIGH_RISK,LOW
17.15,3.8,23.52,69.77,0,21.0,LOW_RISK,HIGH
29.07,2.45,23.07,99.26,0,35.11,MEDIUM_RISK,MEDIUM
7.25,6.35,34.65,80.69,0,13.37,LOW_RISK,HIGH
33.61,6.54,27.12,63.88,1,56.78,HIGH_RISK,LOW
32.98,8.77,29.02,80.72,0,52.41,MEDIUM_RISK,MEDIUM
10.14,1.77,31.05,79.21,0,15.88,LOW_RISK,HIGH
33.28,15.58,26.42,82.31,1,64.16,HIGH_RISK,LOW
23.55,3.04,37.94,91.37,1,47.54,MEDIUM_RISK,MEDIUM
38.01,9.12,18.95,86.65,1,69.74,HIGH_RISK,LOW
22.5,13.06,33.34,38.52,0,35.74,MEDIUM_RISK,MEDIUM
9.28,11.51,26.72,100.0,0,32.44,LOW_RISK,HIGH
41.81,2.73,29.3,31.23,0,38.57,MEDIUM_RISK,MEDIUM
17.52,10.99,36.59,99.16,0,39.58,MEDIUM_RISK,MEDIUM
39.85,7.56,26.28,64.5,0,35.37,MEDIUM_RISK,MEDIUM
31.1,1.77,40.72,60.49,0,29.2,LOW_RISK,HIGH
47.7,3.5,17.55,50.55,1,60.3,HIGH_RISK,LOW
34.83,13.68,18.51,65.75,0,41.57,MEDIUM_RISK,MEDIUM
48.92,6.57,25.52,90.95,0,48.33,MEDIUM_RISK,MEDIUM
5.76,2.87,44.83,50.34,0,16.28,LOW_RISK,HIGH
57.34,9.91,28.94,33.36,1,67.99,HIGH_RISK,LOW
8.04,3.07,32.24,50.09,0,15.27,LOW_RISK,HIGH
21.42,6.4,33.12,41.96,0,17.6,LOW_RISK,HIGH
26.73,4.01,26.95,61.99,0,25.21,LOW_RISK,HIGH
18.67,7.37,26.04,54.47,0,24.09,LOW_RISK,HIGH
12.05,2.1,15.96,100.0,0,17.71,LOW_RISK,HIGH
62.52,3.33,26.02,61.48,0,46.04,MEDIUM_RISK,MEDIUM
21.9,7.41,28.15,96.54,0,39.28,MEDIUM_RISK,MEDIUM
32.49,9.04,13.96,54.65,0,47.07,MEDIUM_RISK,MEDIUM
36.77,5.36,24.5,51.94,0,35.44,MEDIUM_RISK,MEDIUM
24.44,8.47,27.24,57.91,0,26.95,LOW_RISK,HIGH
27.18,27.52,14.91,27.19,1,53.27,MEDIUM_RISK,MEDIUM
17.85,5.25,27.32,89.56,0,28.86,LOW_RISK,HIGH
18.67,11.67,29.22,46.7,0,33.49,LOW_RISK,HIGH
32.9,8.23,28.28,77.47,0,43.67,MEDIUM_RISK,MEDIUM
11.36,8.53,18.32,87.24,1,49.83,MEDIUM_RISK,MEDIUM
31.2,10.56,26.98,92.68,0,54.01,MEDIUM_RISK,MEDIUM
16.54,7.69,28.92,67.37,0,21.89,LOW_RISK,HIGH
18.63,3.98,34.11,52.12,0,27.54,LOW_RISK,HIGH
35.66,4.36,33.94,92.42,0,45.22,MEDIUM_RISK,MEDIUM
26.9,3.36,23.75,76.46,0,34.43,LOW_RISK,HIGH
63.74,4.7,29.41,70.25,0,47.5,MEDIUM_RISK,MEDIUM
10.61,1.11,32.2,45.93,0,3.86,LOW_RISK,HIGH
17.05,10.34,28.6,79.03,0,41.71,MEDIUM_RISK,MEDIUM
33.65,6.73,27.88,86.3,0,36.38,MEDIUM_RISK,MEDIUM
47.34,4.85,42.65,88.0,1,73.42,HIGH_RISK,LOW
34.07,23.19,20.32,68.8,1,66.74,HIGH_RISK,LOW
24.43,10.55,40.12,31.52,0,37.19,MEDIUM_RISK,MEDIUM
20.61,8.89,28.56,68.1,0,32.09,LOW_RISK,HIGH
11.3,10.06,29.55,64.16,0,24.38,LOW_RISK,HIGH
26.98,6.55,29.45,72.49,0,28.89,LOW_RISK,HIGH
